Stazione;Data;Dato pluviometrico giornaliero 0-24
Borgorose ;05/09/2018;0
Borgorose ;06/09/2018;0,2
Borgorose ;07/09/2018;1,2
Borgorose ;08/09/2018;0,2
Borgorose ;09/09/2018;0
Borgorose ;10/09/2018;0
Borgorose ;11/09/2018;0
Borgorose ;12/09/2018;0
Borgorose ;13/09/2018;5
Borgorose ;14/09/2018;0
Borgorose ;15/09/2018;0
Borgorose ;16/09/2018;2,8
Borgorose ;17/09/2018;0,2
Borgorose ;18/09/2018;0
Borgorose ;19/09/2018;4
Borgorose ;20/09/2018;1,8
Borgorose ;21/09/2018;0
Borgorose ;22/09/2018;0
Borgorose ;23/09/2018;0,2
Borgorose ;24/09/2018;0
Borgorose ;25/09/2018;0
Borgorose ;26/09/2018;0
Borgorose ;27/09/2018;0
Borgorose ;28/09/2018;0
Borgorose ;29/09/2018;0
Borgorose ;30/09/2018;0
Bracciano ;01/09/2018;10,8
Bracciano ;02/09/2018;0
Bracciano ;03/09/2018;0
Bracciano ;04/09/2018;0
Bracciano ;05/09/2018;0
Bracciano ;06/09/2018;0
Bracciano ;07/09/2018;17,7
Bracciano ;08/09/2018;0
Bracciano ;09/09/2018;0
Bracciano ;10/09/2018;0
Bracciano ;11/09/2018;0
Bracciano ;12/09/2018;0
Bracciano ;13/09/2018;0
Bracciano ;14/09/2018;0
Bracciano ;15/09/2018;0
Bracciano ;16/09/2018;0
Bracciano ;17/09/2018;0,8
Bracciano ;18/09/2018;0,6
Bracciano ;19/09/2018;0,6
Bracciano ;20/09/2018;0,4
